,地區,大廈名單,曾有涉及個案最後到訪的日期,相關確診/疑似/個案編號
670,灣仔,會展商場,01/04/2020,865
671,灣仔,York Place,01/04/2020,923
672,東區,環翠邨貴翠樓,01/04/2020,954
673,中西區,威靈頓街 50號,02/04/2020,865
674,灣仔,軒尼詩道 38-46 號,02/04/2020,923
675,油尖旺,永安廣場,02/04/2020,923
676,觀塘,宏昌工業大廈,02/04/2020,932
677,灣仔,白建時道,02/04/2020,935
678,中西區,李寶椿大廈,02/04/2020,961
679,灣仔,登龍街 1-29 號,03/04/2020,865
680,灣仔,告士打道 88號,03/04/2020,"923, 925"
681,灣仔,謝斐道 110-116 號,03/04/2020,923
682,油尖旺,基督教協進大廈,03/04/2020,961
683,中西區,信德中心,04/04/2020,"923, 932"
684,油尖旺,香港旺角智選假日酒店,04/04/2020,廣東省衞健委通報的個 案
685,九龍城,晴朗商場,05/04/2020,925
686,荃灣,川龍村 57-58 號,05/04/2020,936
687,油尖旺,銀行中心廣場,05/04/2020,936
688,沙田,新城市廣場,05/04/2020,936
689,油尖旺,新世紀廣場,05/04/2020,936
690,東區,柴灣市政大廈柴灣街市,05/04/2020,958
691,灣仔,香港港安醫院,06/04/2020,935
692,北區,石湖墟市政大廈,06/04/2020,945
693,東區,漁灣街市,06/04/2020,958
694,油尖旺,新東海商業中心,07/04/2020,955
