,地區,大廈名單,曾有涉及個案最後到訪的日期,相關確診/疑似/個案編號
673,西貢,金寶閣,29/03/2020,796
674,離島,國泰城,30/03/2020,753
675,九龍城,香港浸信會醫院,30/03/2020,767
676,灣仔,利東街,30/03/2020,774
677,灣仔,石水渠街 64號,30/03/2020,774
678,黃大仙,萬寶大廈,30/03/2020,797
679,中西區,中區政府碼頭,31/03/2020,717
680,南區,環匯廣場,31/03/2020,719
681,離島,逸東商場,31/03/2020,753
682,深水埗,寶血醫院,31/03/2020,757
683,灣仔,昌業大廈,31/03/2020,760
684,灣仔,明豐大廈,31/03/2020,797
685,中西區,太子大厦,31/03/2020,812
686,西貢,富康花園商場,31/03/2020,835
687,深水埗,D2 Place 一期,31/03/2020,926
688,深水埗,定豐中心,31/03/2020,926
689,元朗,祥發大廈,31/03/2020,926
690,深水埗,石硤尾報案中心及西九龍機 動部隊行動基地,01/04/2020,"663, 854"
691,灣仔,養和醫院,01/04/2020,799
692,沙田,仁安醫院,01/04/2020,799
693,中西區,金鐘廊,01/04/2020,863
694,灣仔,會展商場,01/04/2020,865
695,中西區,威靈頓街 50號,02/04/2020,865
696,灣仔,登龍街 1-29號,03/04/2020,865
697,灣仔,告士打道 88號,03/04/2020,923
698,中西區,信德中心,04/04/2020,"923, 932"
699,油尖旺,香港旺角智選假日酒店,04/04/2020,廣東省衞健委通報的個 案
700,荃灣,川龍村 57-58號,05/04/2020,936
701,油尖旺,銀行中心廣場,05/04/2020,936
